Bitcoin,https://coinmarketcap.com/currencies/bitcoin/,3764.63824012
Ethereum,https://coinmarketcap.com/currencies/ethereum/,142.80570051
XRP,https://coinmarketcap.com/currencies/ripple/,0.313686180626
EOS,https://coinmarketcap.com/currencies/eos/,3.11407852973
Litecoin,https://coinmarketcap.com/currencies/litecoin/,46.1058603267
Bitcoin Cash,https://coinmarketcap.com/currencies/bitcoin-cash/,133.689367964
Tether,https://coinmarketcap.com/currencies/tether/,1.00256537821
TRON,https://coinmarketcap.com/currencies/tron/,0.0245858518642
Stellar,https://coinmarketcap.com/currencies/stellar/,0.0812777450952
Binance Coin,https://coinmarketcap.com/currencies/binance-coin/,9.33405534283
Bitcoin SV,https://coinmarketcap.com/currencies/bitcoin-sv/,65.1494598528
Cardano,https://coinmarketcap.com/currencies/cardano/,0.0436884356998
Monero,https://coinmarketcap.com/currencies/monero/,49.4774534796
IOTA,https://coinmarketcap.com/currencies/iota/,0.288753571411
Dash,https://coinmarketcap.com/currencies/dash/,82.0532246259
Maker,https://coinmarketcap.com/currencies/maker/,570.096851569
NEO,https://coinmarketcap.com/currencies/neo/,8.63695326594
Ethereum Classic,https://coinmarketcap.com/currencies/ethereum-classic/,4.3074509177
NEM,https://coinmarketcap.com/currencies/nem/,0.0420553113255
Zcash,https://coinmarketcap.com/currencies/zcash/,53.3590357762
Waves,https://coinmarketcap.com/currencies/waves/,2.67172510766
Tezos,https://coinmarketcap.com/currencies/tezos/,0.437368411498
USD Coin,https://coinmarketcap.com/currencies/usd-coin/,1.01700349169
Dogecoin,https://coinmarketcap.com/currencies/dogecoin/,0.00202379349232
VeChain,https://coinmarketcap.com/currencies/vechain/,0.00426022249183
Bitcoin Gold,https://coinmarketcap.com/currencies/bitcoin-gold/,12.2449921215
Ontology,https://coinmarketcap.com/currencies/ontology/,0.655416582283
TrueUSD,https://coinmarketcap.com/currencies/trueusd/,1.01308485815
Holo,https://coinmarketcap.com/currencies/holo/,0.00143979717551
Qtum,https://coinmarketcap.com/currencies/qtum/,2.0354934005
OmiseGO,https://coinmarketcap.com/currencies/omisego/,1.25674608639
Basic Attenti...,https://coinmarketcap.com/currencies/basic-attention-token/,0.142520368186
Chainlink,https://coinmarketcap.com/currencies/chainlink/,0.470992549529
Decred,https://coinmarketcap.com/currencies/decred/,17.34225786
Augur,https://coinmarketcap.com/currencies/augur/,13.8942242115
Zilliqa,https://coinmarketcap.com/currencies/zilliqa/,0.0180787444012
0x,https://coinmarketcap.com/currencies/0x/,0.250757139137
Lisk,https://coinmarketcap.com/currencies/lisk/,1.23078579308
Pundi X,https://coinmarketcap.com/currencies/pundi-x/,0.000709486922218
Bytecoin,https://coinmarketcap.com/currencies/bytecoin-bcn/,0.000649275016543
Nano,https://coinmarketcap.com/currencies/nano/,0.879579591877
Paxos Standar...,https://coinmarketcap.com/currencies/paxos-standard-token/,1.01263792514
Bitcoin Diamond,https://coinmarketcap.com/currencies/bitcoin-diamond/,0.755091917674
BitShares,https://coinmarketcap.com/currencies/bitshares/,0.0427561903114
ICON,https://coinmarketcap.com/currencies/icon/,0.235768326154
DigiByte,https://coinmarketcap.com/currencies/digibyte/,0.00954486380579
Komodo,https://coinmarketcap.com/currencies/komodo/,0.931145909278
Steem,https://coinmarketcap.com/currencies/steem/,0.326431228902
Aeternity,https://coinmarketcap.com/currencies/aeternity/,0.424074836277
Siacoin,https://coinmarketcap.com/currencies/siacoin/,0.00240582753438
Verge,https://coinmarketcap.com/currencies/verge/,0.00618630964669
IOST,https://coinmarketcap.com/currencies/iostoken/,0.00720334737548
Stratis,https://coinmarketcap.com/currencies/stratis/,0.87122172586
Bytom,https://coinmarketcap.com/currencies/bytom/,0.0831478456414
Dai,https://coinmarketcap.com/currencies/dai/,1.02291436362
Gemini Dollar,https://coinmarketcap.com/currencies/gemini-dollar/,1.03980811139
Ark,https://coinmarketcap.com/currencies/ark/,0.691718912234
Populous,https://coinmarketcap.com/currencies/populous/,1.36017517872
Status,https://coinmarketcap.com/currencies/status/,0.020154239374
Revain,https://coinmarketcap.com/currencies/revain/,0.141660090777
THETA,https://coinmarketcap.com/currencies/theta/,0.0883794269369
REPO,https://coinmarketcap.com/currencies/repo/,0.595743667505
Golem,https://coinmarketcap.com/currencies/golem-network-tokens/,0.067544907886
Electroneum,https://coinmarketcap.com/currencies/electroneum/,0.00686460176654
Cryptonex,https://coinmarketcap.com/currencies/cryptonex/,1.07537046185
Mixin,https://coinmarketcap.com/currencies/mixin/,130.978444212
Huobi Token,https://coinmarketcap.com/currencies/huobi-token/,1.15734534252
Ardor,https://coinmarketcap.com/currencies/ardor/,0.0561225051163
MaidSafeCoin,https://coinmarketcap.com/currencies/maidsafecoin/,0.123025680558
