Bitcoin,https://coinmarketcap.com/currencies/bitcoin/,3746.82611377
Ethereum,https://coinmarketcap.com/currencies/ethereum/,138.666066058
XRP,https://coinmarketcap.com/currencies/ripple/,0.309559637409
Litecoin,https://coinmarketcap.com/currencies/litecoin/,44.5474148371
EOS,https://coinmarketcap.com/currencies/eos/,2.96892623812
Bitcoin Cash,https://coinmarketcap.com/currencies/bitcoin-cash/,130.694952782
Tether,https://coinmarketcap.com/currencies/tether/,1.00329017541
TRON,https://coinmarketcap.com/currencies/tron/,0.0240854183821
Stellar,https://coinmarketcap.com/currencies/stellar/,0.0803792709814
Binance Coin,https://coinmarketcap.com/currencies/binance-coin/,9.35407385208
Bitcoin SV,https://coinmarketcap.com/currencies/bitcoin-sv/,64.2160268535
Cardano,https://coinmarketcap.com/currencies/cardano/,0.0429358321819
Monero,https://coinmarketcap.com/currencies/monero/,49.1482969863
IOTA,https://coinmarketcap.com/currencies/iota/,0.284124704345
Dash,https://coinmarketcap.com/currencies/dash/,80.857270545
Maker,https://coinmarketcap.com/currencies/maker/,562.376190403
NEO,https://coinmarketcap.com/currencies/neo/,8.46554592596
Ethereum Classic,https://coinmarketcap.com/currencies/ethereum-classic/,4.23502660409
NEM,https://coinmarketcap.com/currencies/nem/,0.041891877362
Zcash,https://coinmarketcap.com/currencies/zcash/,52.63363033
Waves,https://coinmarketcap.com/currencies/waves/,2.65775099501
Tezos,https://coinmarketcap.com/currencies/tezos/,0.43712203674
USD Coin,https://coinmarketcap.com/currencies/usd-coin/,1.0042940635
Dogecoin,https://coinmarketcap.com/currencies/dogecoin/,0.00202325861212
VeChain,https://coinmarketcap.com/currencies/vechain/,0.00421099087091
TrueUSD,https://coinmarketcap.com/currencies/trueusd/,1.01421189699
Ontology,https://coinmarketcap.com/currencies/ontology/,0.638471704348
Bitcoin Gold,https://coinmarketcap.com/currencies/bitcoin-gold/,11.8656811594
Holo,https://coinmarketcap.com/currencies/holo/,0.00146166828077
Qtum,https://coinmarketcap.com/currencies/qtum/,1.997111317
Basic Attenti...,https://coinmarketcap.com/currencies/basic-attention-token/,0.143159700779
OmiseGO,https://coinmarketcap.com/currencies/omisego/,1.22987705754
Chainlink,https://coinmarketcap.com/currencies/chainlink/,0.465567528941
Decred,https://coinmarketcap.com/currencies/decred/,17.2056916675
Augur,https://coinmarketcap.com/currencies/augur/,13.8229596666
Zilliqa,https://coinmarketcap.com/currencies/zilliqa/,0.017964068159
0x,https://coinmarketcap.com/currencies/0x/,0.244980035676
Lisk,https://coinmarketcap.com/currencies/lisk/,1.22337523081
Bytecoin,https://coinmarketcap.com/currencies/bytecoin-bcn/,0.000652446930295
Nano,https://coinmarketcap.com/currencies/nano/,0.87799932528
Pundi X,https://coinmarketcap.com/currencies/pundi-x/,0.000684760174158
Paxos Standar...,https://coinmarketcap.com/currencies/paxos-standard-token/,1.01330544509
Bitcoin Diamond,https://coinmarketcap.com/currencies/bitcoin-diamond/,0.749001788666
BitShares,https://coinmarketcap.com/currencies/bitshares/,0.0420070018022
DigiByte,https://coinmarketcap.com/currencies/digibyte/,0.00970754992956
ICON,https://coinmarketcap.com/currencies/icon/,0.23342322085
Steem,https://coinmarketcap.com/currencies/steem/,0.325061377692
Komodo,https://coinmarketcap.com/currencies/komodo/,0.894311008558
Aeternity,https://coinmarketcap.com/currencies/aeternity/,0.414504252633
Siacoin,https://coinmarketcap.com/currencies/siacoin/,0.00239955600452
Verge,https://coinmarketcap.com/currencies/verge/,0.00615965384069
IOST,https://coinmarketcap.com/currencies/iostoken/,0.00712813180681
Stratis,https://coinmarketcap.com/currencies/stratis/,0.861712343924
Bytom,https://coinmarketcap.com/currencies/bytom/,0.0820364469328
Dai,https://coinmarketcap.com/currencies/dai/,1.00712380436
Gemini Dollar,https://coinmarketcap.com/currencies/gemini-dollar/,1.02395068595
Ark,https://coinmarketcap.com/currencies/ark/,0.71985670694
Populous,https://coinmarketcap.com/currencies/populous/,1.34649640043
Status,https://coinmarketcap.com/currencies/status/,0.0200922146038
Revain,https://coinmarketcap.com/currencies/revain/,0.142960056033
THETA,https://coinmarketcap.com/currencies/theta/,0.0888342243378
Golem,https://coinmarketcap.com/currencies/golem-network-tokens/,0.0673528961197
REPO,https://coinmarketcap.com/currencies/repo/,0.582224742258
Electroneum,https://coinmarketcap.com/currencies/electroneum/,0.0068137224151
Cryptonex,https://coinmarketcap.com/currencies/cryptonex/,1.07340839469
Mixin,https://coinmarketcap.com/currencies/mixin/,127.313873745
Ardor,https://coinmarketcap.com/currencies/ardor/,0.0562411597058
Huobi Token,https://coinmarketcap.com/currencies/huobi-token/,1.12214549898
MaidSafeCoin,https://coinmarketcap.com/currencies/maidsafecoin/,0.122094365149
Factom,https://coinmarketcap.com/currencies/factom/,6.0415256827
HyperCash,https://coinmarketcap.com/currencies/hypercash/,1.15724298499
WAX,https://coinmarketcap.com/currencies/wax/,0.0532728741397
